Registry,Assignment,Organization Name,Organization Address
MA-L,786A89,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,2008ED,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,509F27,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,CC96A0,"HUAWEI TECHNOLOGIES CO.,LTD","Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District, Shenzhen Guangdong CN 518108 "
MA-L,54A51B,"HUAWEI TECHNOLOGIES CO.,LTD","Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District, Shenzhen Guangdong CN 518108 "
MA-L,F4C714,"HUAWEI TECHNOLOGIES CO.,LTD","Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District, Shenzhen Guangdong CN 518108 "
MA-L,286ED4,"HUAWEI TECHNOLOGIES CO.,LTD","HUAWEI Industrial Base Bantian,Longgang Shenzhen guangdong CN 518129 "
MA-L,04F938,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen Shenzhen Guangdong CN 518129 "
MA-L,FC48EF,"HUAWEI TECHNOLOGIES CO.,LTD","D1-4,Huawei Industrial Base,Bantian,Longgang ShenZhen GuangDong CN 518129 "
MA-L,80FB06,"HUAWEI TECHNOLOGIES CO.,LTD","D1-4,Huawei Industrial Base,Bantian,Longgang ShenZhen GuangDong CN 518129 "
MA-L,D4B110,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen ShenZhen GuangDong CN 518129 "
MA-L,CC53B5,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen ShenZhen GuangDong CN 518129 "
MA-L,EC388F,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,BC9C31,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,E435C8,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,F8BF09,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,5CB395,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,9C37F4,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,BC620E,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,78F557,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,E02861,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,C4473F,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,D4612E,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,1C6758,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,BC7574,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,20A680,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,20F17C,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,34B354,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,749D8F,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,346AC2,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,34A2A2,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,7C7D3D,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan Guangdong CN 523808  "
MA-L,4482E5,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,B05B67,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,38F889,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,F4DCF9,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,904E2B,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,0C96BF,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,9CC172,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,70A8E3,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen Shenzhen  CN 518129 "
MA-L,F84ABF,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen Shenzhen Guangdong CN 518129 "
MA-L,4CB16C,"HUAWEI TECHNOLOGIES CO.,LTD","D1-4,Huawei Industrial Base,Bantian,Longgang ShenZhen GuangDong CN 518129 "
MA-L,4C1FCC,"HUAWEI TECHNOLOGIES CO.,LTD","D1-4,Huawei Industrial Base,Bantian,Longgang ShenZhen GuangDong CN 518129 "
MA-L,486276,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen ShenZhen GuangDong CN 518129 "
MA-L,AC4E91,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen ShenZhen GuangDong CN 518129 "
MA-L,E468A3,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen ShenZhen GuangDong CN 518129 "
MA-L,80D09B,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,581F28,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,8C34FD,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,90671C,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,587F66,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,BC25E0,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,C4072F,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,0CD6BD,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,A49947,"HUAWEI TECHNOLOGIES CO.,LTD","Building 17,Nangang Industrial Park,  Shenzhen Guangdong CN 518057 "
MA-L,346BD3,"HUAWEI TECHNOLOGIES CO.,LTD","Building 17,Nangang Industrial Park,  Shenzhen Guangdong CN 518057 "
MA-L,1C1D67,"HUAWEI TECHNOLOGIES CO.,LTD","Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District, Shenzhen Guangdong CN 518108 "
MA-L,84A8E4,"HUAWEI TECHNOLOGIES CO.,LTD","Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District, Shenzhen Guangdong CN 518108 "
MA-L,202BC1,"HUAWEI TECHNOLOGIES CO.,LTD","Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District, Shenzhen Guangdong CN 518108 "
MA-L,105172,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base Shenzhen Guangdong CN 518129 "
MA-L,9017AC,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base Shenzhen Guangdong CN 518129 "
MA-L,94049C,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base Shenzhen Guangdong CN 518129 "
MA-L,68A828,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,A4DCBE,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,6889C1,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,845B12,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,D4F9A1,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,5CB43E,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,04FE8D,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,480031,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,98E7F5,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,24BCF8,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,FC3F7C,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,608334,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,84AD58,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,50680A,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,600810,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
